      16,   0.036440,   0.293780,  -0.979979
      33,   0.029726,   0.291827,  -0.980834
      48,   0.032778,   0.289752,  -0.983886
      65,   0.029238,   0.281572,  -0.979247
      80,   0.028993,   0.281328,  -0.986571
      96,   0.031069,   0.278032,  -0.989379
     111,   0.026552,   0.275835,  -0.987548
     127,   0.033510,   0.273637,  -0.988281
     143,   0.027529,   0.273271,  -0.989501
     159,   0.035952,   0.270097,  -0.989745
     175,   0.031557,   0.275102,  -0.989257
     191,   0.027895,   0.276811,  -0.991332
     206,   0.029604,   0.287066,  -0.983886
     222,   0.031679,   0.291216,  -0.981933
     238,   0.030703,   0.288531,  -0.981566
     254,   0.032900,   0.293414,  -0.986327
     270,   0.032290,   0.297565,  -0.979369
     286,   0.029726,   0.305255,  -0.981078
     302,   0.028627,   0.308063,  -0.976439
     320,   0.030092,   0.314900,  -0.968626
     334,   0.030947,   0.314167,  -0.979369
     350,   0.030703,   0.312946,  -0.977294
     366,   0.031557,   0.310749,  -0.974608
     382,   0.030825,   0.311237,  -0.974364
     398,   0.031435,   0.309650,  -0.976073
     414,   0.033022,   0.300494,  -0.979125
     429,   0.030825,   0.280840,  -0.987914
     445,   0.031191,   0.274614,  -0.993164
     461,   0.030458,   0.283526,  -0.986571
     478,   0.028505,   0.309406,  -0.973875
     493,   0.031679,   0.307331,  -0.977904
     509,   0.032900,   0.297565,  -0.982909
     525,   0.030336,   0.297076,  -0.980956
     541,   0.028749,   0.299884,  -0.979491
     557,   0.029360,   0.298663,  -0.978758
     578,   0.032778,   0.287066,  -0.985717
     588,   0.030092,   0.295855,  -0.980590
     604,   0.032290,   0.305011,  -0.978881
     620,   0.038393,   0.326863,  -0.968870
     636,   0.029116,   0.300739,  -0.979125
     652,   0.031435,   0.313313,  -0.975951
     668,   0.036318,   0.304157,  -0.976317
     683,   0.033022,   0.299884,  -0.980468
     699,   0.029604,   0.288287,  -0.983642
     715,   0.030703,   0.280596,  -0.991943
     731,   0.032900,   0.287798,  -0.985351
     747,   0.031923,   0.324666,  -0.974242
     763,   0.030336,   0.324055,  -0.972533
     779,   0.029482,   0.327596,  -0.967649
     795,   0.031069,   0.324178,  -0.968992
     811,   0.031191,   0.325765,  -0.967161
     827,   0.031679,   0.344076,  -0.958371
     843,   0.032290,   0.351035,  -0.962400
     859,   0.032900,   0.339926,  -0.966307
     875,   0.032778,   0.323689,  -0.970945
     891,   0.029238,   0.322102,  -0.967283
     907,   0.033877,   0.304889,  -0.974852
     922,   0.033022,   0.303791,  -0.982055
     938,   0.030458,   0.294268,  -0.982665
     955,   0.034121,   0.291949,  -0.985473
     971,   0.029726,   0.295978,  -0.984252
     986,   0.032167,   0.310261,  -0.975584
    1002,   0.029848,   0.312214,  -0.977904
    1018,   0.031679,   0.312824,  -0.977171
    1034,   0.032412,   0.316242,  -0.974608
    1050,   0.031923,   0.317463,  -0.970091
    1066,   0.013001,   0.326375,  -0.972166
    1082,   0.041812,   0.318928,  -0.973387
    1098,   0.027040,   0.319661,  -0.972044
    1113,   0.034121,   0.321858,  -0.970335
    1129,   0.029970,   0.331014,  -0.970213
    1145,   0.032900,   0.336874,  -0.967039
    1161,   0.033999,   0.333211,  -0.967405
    1177,   0.028993,   0.332357,  -0.968260
    1193,   0.032534,   0.331136,  -0.965086
    1209,   0.029726,   0.320881,  -0.975584
    1225,   0.028383,   0.312702,  -0.976073
    1241,   0.030214,   0.306842,  -0.977049
    1260,   0.033144,   0.304401,  -0.979003
    1273,   0.032290,   0.312092,  -0.973509
    1288,   0.033999,   0.327229,  -0.970823
    1304,   0.032167,   0.321370,  -0.975462
    1320,   0.029482,   0.313557,  -0.973875
    1335,   0.031191,   0.324300,  -0.974242
    1351,   0.032656,   0.325765,  -0.970213
    1367,   0.032290,   0.322835,  -0.970457
    1383,   0.033022,   0.334432,  -0.966062
    1398,   0.030581,   0.323689,  -0.972899
    1414,   0.032900,   0.315022,  -0.972410
    1429,   0.031923,   0.316853,  -0.976195
    1445,   0.032778,   0.315510,  -0.974486
    1461,   0.028627,   0.324910,  -0.970335
    1477,   0.034609,   0.325032,  -0.971678
    1492,   0.033022,   0.329549,  -0.968016
    1508,   0.032412,   0.318806,  -0.974730
    1524,   0.028505,   0.313435,  -0.976317
    1540,   0.034609,   0.307941,  -0.977171
    1555,   0.034487,   0.326253,  -0.973875
    1571,   0.034487,   0.320881,  -0.973753
    1587,   0.029482,   0.320637,  -0.970701
    1602,   0.036440,   0.323445,  -0.975096
    1618,   0.029116,   0.311359,  -0.980834
    1634,   0.029726,   0.309040,  -0.979003
    1649,   0.031069,   0.308552,  -0.978881
    1665,   0.029970,   0.305622,  -0.976927
    1681,   0.032045,   0.322713,  -0.976195
    1696,   0.031069,   0.327229,  -0.971678
    1712,   0.031557,   0.320759,  -0.973753
    1728,   0.030092,   0.319172,  -0.969359
    1743,   0.031435,   0.324544,  -0.971556
    1759,   0.028627,   0.312702,  -0.978392
    1775,   0.031923,   0.319172,  -0.975707
    1791,   0.031435,   0.321614,  -0.973509
    1806,   0.031069,   0.316365,  -0.970335
    1822,   0.029848,   0.315144,  -0.974364
    1837,   0.035219,   0.320759,  -0.973509
    1853,   0.030214,   0.320271,  -0.972777
    1869,   0.028505,   0.328938,  -0.968382
    1885,   0.034487,   0.325398,  -0.969236
    1901,   0.031313,   0.314900,  -0.975340
    1916,   0.029726,   0.324055,  -0.974608
    1931,   0.033510,   0.321736,  -0.975584
    1947,   0.031191,   0.326375,  -0.970701
    1963,   0.033144,   0.331746,  -0.969359
    1979,   0.035586,   0.328938,  -0.970457
    1994,   0.034731,   0.317097,  -0.975340
    2010,   0.033632,   0.315388,  -0.974120
    2026,   0.033510,   0.312092,  -0.977538
    2041,   0.030703,   0.320271,  -0.974486
    2057,   0.030214,   0.321370,  -0.972288
    2074,   0.030825,   0.320637,  -0.974608
